12350215;12272468;PRPN SMLMNADL д/взрсоб кур&рис 8х700гRU ;352,4796
;PRO PLAN VETERINARY DIETS;;0
;RU PUR PVD Dry Dog 12kg;;0
;12274135;PPVD CANINE DRM 12kg RU;6390,03618
;12274131;PPVD CANINE EN 12kg RU;6145,41807
;12274205;PPVD CANINE JM 12kg RU;6804,19971
;RU PUR PVD Dry Dog 3kg;;0
;12274254;PPVD CANINE DRM 2x3kg RU;1999,991565
;12274252;PPVD CANINE HA 2x3kg RU;2356,30791
;12274656;PPVD CANINE EN 5kg RU;3205,913535
;12274440;PPVD CANINE JM 2x3kg RU;2090,90079
;12338910;PPVD д/соб NC поддерж.функц.мозга 2x3кг;2472,73092
;12274255;PPVD CANINE NF 2x3kg RU;2090,90079
;12274406;PPVD CANINE UR 2x3kg RU;2090,90079
;12274407;PPVD CANINE OM 2x3kg RU;2090,90079
;12274154;PPVD CANINE EN 4x1.5kg RU;1106,064135
;RU PUR PVD Wet Dog 400g;;0
12381643;12275682;PPVD CANINE OM Mousse 12x400g RU;203,72319
;12275681;PPVD д/соб конс NF при заб.почек12x400г;203,72319
;12275680;PPVD CANINE EN Mousse 12x400g RU;222,80445
;12381641;PPVD CANINE NF Mousse 12x400g N1 RU;203,72319
;RU PUR Gourmet A la Carte 85g;;
;12242376;GOURMET ALCTE ГовОвощ Вподл Pch24x85g RU;27,8414
;12242389;GOURMET ALCTE Инд/Овщ Вподл Pch24x85g RU;27,8414
;12242400;GOURMET ALCTE Кур/Мак в подл Pch24x85g R;27,8414
;12242394;GOURMET ALCTE Лос/Овощ в подл 24x85g RU;27,8414
;12266707;GRMT ALCTE ГвП ДомПтиц&Овощ 24x85г RU;27,8414
;RU PUR Gourmet Perle 85g;;
аналоги;12215290;GOURMET PERLE ГвП Ягненок 24x85г;27,8414
аналоги;12401973;GOURMET PERLE GiG Beef Pch 24x85g PR RU;27,8414
аналоги;12402023;GOURMET PERLE GiG Chkn Pch 24x85g PR RU;27,83694167
аналоги;12402022;GOURMET PERLE GiG Smn Pch 24x85g PR RU;27,83694167
аналоги;12402025;GOURMET PERLE GiG Duck Pch 24x85g PR RU;27,8414
аналоги;12402024;GOURMET PERLE GiG Trky Pch 24x85g PR RU;27,8414
;RU PUR Gourmet Gold 85g;;
;12109500;GOURMET GOLD Конс Д/К ФорельОвощи 24x85g;36,8936
;12109424;GOURMET GOLD Конс Д/К ЦыпленЛосось24х85г;36,8936
;12130919;GOURMET GOLD КонсД/К КурицаПечень 24x85g;36,8936
;12254211;GOURMET GOLD Кролик 24x85г PR ST X8;36,8936
;12383453;GOURMET GOLD Sauce Delight Chkn12x85g RU;36,8936
;12383454;GOURMET GOLD Sauce Delight Beef12x85g RU;36,8936
;12215249;GOURMET GOLD Мусс Говядина 24x85г;36,8936
;12254204;GRMT GOLD HsCC Dck & Crt & Spin 85г (24) N1 X8;36,8936
;12032395;ГУРМЭ ГОЛД Конс Д/К Дуо Кролик Печень 85г (24);36,8936
;12032394;ГУРМЭ ГОЛД ДуоУтка&Индейка 24х85г;36,8936
;12182548;GOURMET GOLD Паштет Кролик 24x85г X8;36,8936
;12307070;GOURMET GOLD Паштет Курица 12x85г;36,8936
;12032392;ГУРМЭ ГОЛД Паштет Индейка 24х85г ;36,8936
;12032582;GOURMET GOLD Паштет Курица 24х85г;36,8936
;12307049;GOURMET GOLD Паштет Тунец 12x85г;36,8936
12358184;12356872;GOURMET GOLD Kitten Mse Veal 12x85g XG;36,8936
;RU PUR GOURMET Savoury Cake 85g;;
;12296420;GOURMET Gold НежныеБит Гов&Том 12x85г ;36,8936
;12296406;GOURMET Gold НежныеБит Инд&Шпин 12x85г;36,8936
;12296405;GOURMET Gold НежныеБит Кур&Морк 12x85г ;36,8936
;12296407;GOURMET Gold НежныеБит Ягн&Фас 12x85г ;36,8936
;RU PUR Gourmet Melting Heart 85g;;
;12348198;Гурмэ Голд Нежная Начинка Говядина 12х85;36,8936
;12348455;Гурмэ Голд Нежная Начинка Курица 12х85;36,8936
12364162;12348472;Гурмэ Голд Нежная Начинка Лосось 12х85;36,8936
;RU PUR Gourmet Souffle 85g;;
;12376365;GOURMET GOLD CiG Duck&Olive 12x85g RU;36,8936
;12376364;GOURMET GOLD Mse Lamb&Grnb 12X85g RU;36,8936
;12376363;GOURMET GOLD Mse Trout&Tomato 12X85g RU;36,8936
;RU PUR PURINA ONE My Dog Is 100g;;
;12263869;ONE МояСоб Взрос Гов Карт&Гор 20x100гRU;28,3229
;12263890;ONE МояСоб Взрос Кур Мор&Фас 20x100гRU;28,3229
;12324108;ONE МояСоб ЛюбЕст Инд Мор&Гор 24х100гRU;28,3229
;12351854;ONE МояСоб ЛюбЕст Кур Рис&Том 24х100гRU;28,3229
;12351749;ONE МояСоб Непосед Гов Кар&Мор 24x100гRU;28,3229
;12351851;ONE МИНИ Активная Утк Пас&Фас 24x100гRU;28,3229
;12322246;ONE МИНИ Чувствит ЛосРис&Мор 24x100гRU;28,3229
;RU PUR Gourmet MonPetit 50g;;
;12287078;GOURMET MON PETIT Говяд 30x50г RU;18,404
;12287077;GOURMET MON PETIT Ягнен 30x50г RU;18,404
;12287079;GOURMET MON PETIT Лосось 30x50г RU;18,404
;12287007;GOURMET MON PETIT Курица 30x50г RU;18,404
;RU PUR FELIX CRUNCHY SENSATIONS;;
;12351441;FLX SnstХрустТоп ГвЖ Мясо12(3x85г+12г)X8;86,08395
;12351442;FLX SnstХрустТоп ГвЖ Рыба12(3x85г+12г)X8;86,08395
;RU PUR Felix Doubly Delicious 85g;;
;12294936;FELIX ДвойнВкус ГвЖ Индейка&Печень 24x85;24,1755
;12294937;FELIX ДвойнВкус ГвЖ Лосось&Форель 24x85;24,1755
;12294935;FELIX ДвойнВкус ГвЖ Ягненок&Курица 24x85;24,1755
;12294934;FELIX DblyDl GiJ Beef&Poultry 24x85gN1RU;24,1755
;RU PUR Felix Sensations 85g;;
;12318961;FELIX Sensations ГвЖ ЛосТреска 24х85г XG;24,1755
;12318965;FELIX Sensations ГвЖ Гов&Томат 24x85г XG;24,1755
;12318964;FELIX Sensations ГвЖ Кур&Морк 24x85г XG;24,1755
;12318963;FELIX Sensations ГвЖ Утк&Шпин 24x85г XG;24,1755
;RU PUR FELIX Surprise Wet Cat 85 g;;
;12318968;FELIX Сенс вУдивСоу Гов&Том 24x85g XG;24,1755
;12318969;FELIX Сенс вУдивСоу Инд&Бек 24x85g XG;24,1755
;12318966;FELIX Сенс вУдивСоу Трес&Том 24x85g XG ;24,1755
;12318967;FELIX Сенс вУдивСоу Утк&Мор 24x85g XG ;24,1755
;RU PUR Felix Wet Cat 85g;;
;12318916;FELIX AGAIL ГвЖ Говядина 24x85г XG ;24,1755
;12318919;FELIX AGAIL ГвЖ Индейка 24x85г XG ;24,1755
;12318915;FELIX AGAIL ГвЖ Кролик 24x85г XG;24,1755
;12318917;FELIX AGAIL ГвЖ Курица и Томат 24x85г XG ;24,1755
;12114152;FELIX AGAIL ГвЖ Курица и Томат 85г (24) RU;24,1755
;12318960;FELIX AGAIL ГвЖ Курица 24x85г RU XG;24,1755
;12318918;FELIX AGAIL ГвЖ Лосось 24x85г XG ;24,1755
;12318914;FELIX AGAIL ГвЖ Форель 24x85g RU;24,1755
;12318913;FELIX AGAIL ГвЖ Ягненок 24x85г XG;24,1755
;12333330;FELIX Д/Котят AGAIL ГвЖ Курица 24x85гRU;24,1755
;RU PUR Friskies Wet Cat 85g;;
;12383900, 12369395;FRISKIES Д/кош КвП Печень Пауч 24x85г RU;15,34665
;12261826;FRISKIES Д/Кош КвП Гов 24х85гX8;15,34665
;12261850;FRISKIES Д/Кош КвП Кур 24х85г X8;15,34665
;12376058;FRISKIES Kitten CiG Chkn Pouch 24x85g RU;15,34665
;12261815;FRISKIES Д/Кош КвП Утка 24х85гX8;15,34665
;12339362;FRISKIES Д/Кош Индейка в подл 24х85г;15,34665
;12261837;FRISKIES Д/Кош КвП Ягненок 24х85гX8;15,34665
;12383901,   12369394;FRISKIES Д/кош КвП Лосось Пауч 24x85г RU;15,34665
;RU PUR FELIX Cat Snacks 20g;;
;12393611;FELIX Хрустящее лакомство Говядина 15x20;25,02324
;12237743;FELIX PARTY MIX ГрильМикс 15x20г;25,0275
;12237744;FELIX PARTY MIX МорскойМикс 15x20г;25,0275
;12237745;FELIX PARTY MIX ОригиналМикс 15x20г;25,0275
;12237742;FELIX PARTY MIX СырныйМикс 15x20г;25,0275
;RU PUR FELIX Cat Snacks 60g;;
;12234059;FELIX PARTY MIX ГрильМикс 8x60г;55,4865
;12234058;FELIX PARTY MIX МорскойМикс 8x60г;55,4865
;12234057;FELIX PARTY MIX ОригиналМикс 8x60г;55,4865
;12234070, 12370944 ;FELIX PARTY MIX СырныйМикс 8x60г;55,4865
;RU PUR FELIX DD Dry Cat 1.5kg;;
;12378965;FELIX Doubly Delicious Meat 6x1.5kg RU;336,31635
;12378966;FELIX Doubly Delicious Poultry 6x1.5kgRU;336,31635
;RU PUR FRISKIES DOG WET 85g;;
;12378636;FRISKIES Dog CiG Beef 24x85g RU;13,0356
;12378621;FRISKIES Dog CiG Chicken 24x85g RU;13,0356
;12378637;FRISKIES Dog CiG Lamb (24x85g) RU;13,0356
;RU PUR FELIX DD Dry Cat 300g;;
12320968;12367740;FELIX Doubly Delicious Fish 10x300g N1RU;97,52395
;12367741;FELIX ДвойнВкус Птица 10x300г N1RU;97,52395
12367741;12320969;FELIX Doubly Delicious Poultry 10x300gRU;97,52395
12320970;12367742;FELIX Doubly Delicious Meat 10x300g N1RU;97,52395
;RU PUR FELIX DD Dry Cat 750g;;
;12320971;FELIX Doubly Delicious Fish 8x750g RU;218,3265
12320972;12367750;FELIX Doubly Delicious Poultry8x750gN1RU;218,3265
12320973;12367751;FELIX Doubly Delicious Meat 8x750g N1 RU;218,3265
;RU PUR Friskies Dry Cat 10-20 kg;;
;12150595;FRISKIES Cat Мясо&Курица&Печен10кг;1539,6619
;12053617;FRISKIES Cat Мясо&Овощ 10kgX8;1539,6619
;RU PUR Friskies Dry Cat 2kg;;
;12053622;FRISKIES Д/ВзрКош Сух Мясо&Кур&Печ 6х2кг;358,70315
;12053625;FRISKIES Д/Кош Кролик&Овщ 6x2kg X8;358,70315
;12053767;FRSIKIES Д/Кош Мясо&Овщ 6x2kgX8;358,70315
;5118345;ФРИСКИС Д/КотятКурМолОв 6х2кг N2;358,70315
;RU PUR Friskies Dry Cat 400g;;
;12152610;FRISKIES Д/Кош Крол&Овщ 10x400g RU;79,52725
;12152494;FRSK JUNIOR Cat Кур&Мол&Овощ 10x400г RU;79,52725
;12152612;FRISKIES Д/Кош Мяс&Кур&Печ 10x400г;79,52725
;12152613;FRISKIES Д/Кош Мясо&Овощ 10x400г RU;79,52725
;RU PUR Friskies Spec Needs Dry Cat 1,5kg;;
;12274319;FRISKIES Д/СтерКош Крол&Овощ 8x1.5kgRU;358,70315
;12261250;FRISKIES Кош КомШерс Кур&Овощ 8x1.5кг RU;358,70315
;12261250;FRISKIES INDOOR CatChkn&GrdGrns8x1.5kgRU;358,70315
;RU PUR Friskies Spec Needs Dry Cat 300 g;;
;;;79,52725
;12274332;FRISKIES Д/ДомКош Кур&СадЗел 10х300гRU;79,52725
;12261251;FRISKIES Кош КомШерс Кур&Овощ 10x300г RU;79,52725
;12274331;FRISKIES Д/СтерКош Крол&Овощ 10х300гRU;79,52725
;;;
;12047929;DARLING Кошка Мясо Овощи 6х2кг;337,0856
;12047940;DARLING Кошка Птица Овощи 6х2кг;337,0856
;;;
;12285408;DARLING Dog Meat&Vegetable 5x2.5kg N1 X8;293,1813
;12285417;DARLING Dog Poultry&Vegetable5x2.5kgN1X8;293,1813
